2021:01/20/21:00:14,200
2021:01/20/21:00:14,250
2021:01/20/21:00:14,212
2021:01/20/21:00:22,200
2021:01/20/21:00:23,200
2021:01/20/21:00:23,250
2021:01/20/21:00:23,212
2021:01/20/21:00:23,213
2021:01/20/21:12:36,Flow: 200, IMEI: 23469783900012222, Battery: 3.8
Send Time: 2021-02-13 14:34:06, Receive Time: 2021-02-14 21:44:51.821429, Flow: 2.6, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:07, Receive Time: 2021-02-14 21:44:51.834722, Flow: 2.5, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:34:08, Receive Time: 2021-02-14 21:44:51.847319, Flow: 2.82, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:34:09, Receive Time: 2021-02-14 21:44:51.853853, Flow: 2.03, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:34:10, Receive Time: 2021-02-14 21:44:51.863088, Flow: 2.39, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:11, Receive Time: 2021-02-14 21:45:01.787047, Flow: 2.3, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:12, Receive Time: 2021-02-14 21:45:01.800922, Flow: 2.6, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:34:13, Receive Time: 2021-02-14 21:45:01.812392, Flow: 2.92, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:34:14, Receive Time: 2021-02-14 21:45:01.820819, Flow: 2.03, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:34:15, Receive Time: 2021-02-14 21:45:01.830026, Flow: 2.31, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:16, Receive Time: 2021-02-14 21:45:21.786964, Flow: 2.2, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:17, Receive Time: 2021-02-14 21:45:21.807157, Flow: 2.7, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:34:18, Receive Time: 2021-02-14 21:45:21.823461, Flow: 2.82, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:34:19, Receive Time: 2021-02-14 21:45:21.836754, Flow: 2.13, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:34:20, Receive Time: 2021-02-14 21:45:21.848104, Flow: 2.32, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:21, Receive Time: 2021-02-14 21:45:31.807835, Flow: 2.1, IMEI: 234697839, Battery: 3.25
Send Time: 2021-02-13 14:34:22, Receive Time: 2021-02-14 21:45:31.822579, Flow: 2.8, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:34:23, Receive Time: 2021-02-14 21:45:31.836549, Flow: 2.89, IMEI: 234697839, Battery: 3.46
Send Time: 2021-02-13 14:34:24, Receive Time: 2021-02-14 21:45:31.845271, Flow: 2.03, IMEI: 234697839, Battery: 3.9
Send Time: 2021-02-13 14:34:25, Receive Time: 2021-02-14 21:45:31.851659, Flow: 2.99, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:33:46, Receive Time: 2021-02-14 21:45:51.778488, Flow: 2.0, IMEI: 234697839, Battery: 3.45
Send Time: 2021-02-13 14:33:47, Receive Time: 2021-02-14 21:45:51.795814, Flow: 2.5, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:33:48, Receive Time: 2021-02-14 21:45:51.810600, Flow: 2.12, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:33:49, Receive Time: 2021-02-14 21:45:51.822538, Flow: 2.13, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:33:50, Receive Time: 2021-02-14 21:45:51.836997, Flow: 2.19, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:33:46, Receive Time: 2021-02-14 21:48:19.453064, Flow: 2.0, IMEI: 234697839, Battery: 0
Send Time: 2021-02-13 14:33:47, Receive Time: 2021-02-14 21:48:19.478125, Flow: 2.5, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:33:48, Receive Time: 2021-02-14 21:48:19.503460, Flow: 2.12, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:33:49, Receive Time: 2021-02-14 21:48:19.520407, Flow: 2.13, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:33:50, Receive Time: 2021-02-14 21:48:19.536437, Flow: 2.19, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:33:51, Receive Time: 2021-02-14 21:48:29.521007, Flow: 2.1, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:33:52, Receive Time: 2021-02-14 21:48:29.546843, Flow: 2.2, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:33:53, Receive Time: 2021-02-14 21:48:29.573574, Flow: 2.12, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:33:54, Receive Time: 2021-02-14 21:48:29.591580, Flow: 2.11, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:33:55, Receive Time: 2021-02-14 21:48:29.606402, Flow: 2.09, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:33:46, Receive Time: 2021-02-14 21:49:15.588157, Flow: 2.0, IMEI: 234697839, Battery: 0
Send Time: 2021-02-13 14:33:47, Receive Time: 2021-02-14 21:49:15.634088, Flow: 2.5, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:33:48, Receive Time: 2021-02-14 21:49:15.660738, Flow: 2.12, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:33:49, Receive Time: 2021-02-14 21:49:15.677879, Flow: 2.13, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:33:50, Receive Time: 2021-02-14 21:49:15.694430, Flow: 2.19, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:33:51, Receive Time: 2021-02-14 21:49:25.594996, Flow: 2.1, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:33:52, Receive Time: 2021-02-14 21:49:25.625456, Flow: 2.2, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:33:53, Receive Time: 2021-02-14 21:49:25.642890, Flow: 2.12, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:33:54, Receive Time: 2021-02-14 21:49:25.659877, Flow: 2.11, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:33:55, Receive Time: 2021-02-14 21:49:25.673483, Flow: 2.09, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:33:56, Receive Time: 2021-02-14 21:49:35.593857, Flow: 2.1, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:33:57, Receive Time: 2021-02-14 21:49:35.622169, Flow: 2.5, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:33:58, Receive Time: 2021-02-14 21:49:35.648583, Flow: 2.12, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:33:59, Receive Time: 2021-02-14 21:49:35.665855, Flow: 2.13, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:34:00, Receive Time: 2021-02-14 21:49:35.681385, Flow: 2.19, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:01, Receive Time: 2021-02-14 21:49:45.593695, Flow: 2.3, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:02, Receive Time: 2021-02-14 21:49:45.620282, Flow: 2.5, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:34:03, Receive Time: 2021-02-14 21:49:45.642875, Flow: 2.22, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:34:04, Receive Time: 2021-02-14 21:49:45.658480, Flow: 2.93, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:34:05, Receive Time: 2021-02-14 21:49:45.674181, Flow: 2.29, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:06, Receive Time: 2021-02-14 21:49:55.601286, Flow: 2.6, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:07, Receive Time: 2021-02-14 21:49:55.631109, Flow: 2.5, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:34:08, Receive Time: 2021-02-14 21:49:55.647734, Flow: 2.82, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:34:09, Receive Time: 2021-02-14 21:49:55.664472, Flow: 2.03, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:34:10, Receive Time: 2021-02-14 21:49:55.677159, Flow: 2.39, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:11, Receive Time: 2021-02-14 21:50:05.625899, Flow: 2.3, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:12, Receive Time: 2021-02-14 21:50:05.661039, Flow: 2.6, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:34:13, Receive Time: 2021-02-14 21:50:05.683509, Flow: 2.92, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:34:14, Receive Time: 2021-02-14 21:50:05.698221, Flow: 2.03, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:34:15, Receive Time: 2021-02-14 21:50:05.710789, Flow: 2.31, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:16, Receive Time: 2021-02-14 21:50:25.602181, Flow: 2.2, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:17, Receive Time: 2021-02-14 21:50:25.626021, Flow: 2.7, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:34:18, Receive Time: 2021-02-14 21:50:25.643794, Flow: 2.82, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:34:19, Receive Time: 2021-02-14 21:50:25.663740, Flow: 2.13, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:34:20, Receive Time: 2021-02-14 21:50:25.676954, Flow: 2.32, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:21, Receive Time: 2021-02-14 21:50:35.598376, Flow: 2.1, IMEI: 234697839, Battery: 3.25
Send Time: 2021-02-13 14:34:22, Receive Time: 2021-02-14 21:50:35.624577, Flow: 2.8, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:34:23, Receive Time: 2021-02-14 21:50:35.650845, Flow: 2.89, IMEI: 234697839, Battery: 3.46
Send Time: 2021-02-13 14:34:24, Receive Time: 2021-02-14 21:50:35.669296, Flow: 2.03, IMEI: 234697839, Battery: 3.9
Send Time: 2021-02-13 14:34:25, Receive Time: 2021-02-14 21:50:35.685805, Flow: 2.99, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:33:46, Receive Time: 2021-02-14 21:50:55.657758, Flow: 2.0, IMEI: 234697839, Battery: 3.45
Send Time: 2021-02-13 14:33:47, Receive Time: 2021-02-14 21:50:55.686530, Flow: 2.5, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:33:48, Receive Time: 2021-02-14 21:50:55.713616, Flow: 2.12, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:33:49, Receive Time: 2021-02-14 21:50:55.738993, Flow: 2.13, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:33:50, Receive Time: 2021-02-14 21:50:55.757569, Flow: 2.19, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:33:46, Receive Time: 2021-02-14 22:09:38.234627, Flow: 2.0, IMEI: 234697839, Battery: 0
Send Time: 2021-02-13 14:33:47, Receive Time: 2021-02-14 22:09:38.261144, Flow: 2.5, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:33:48, Receive Time: 2021-02-14 22:09:38.287260, Flow: 2.12, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:33:49, Receive Time: 2021-02-14 22:09:38.307044, Flow: 2.13, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:33:50, Receive Time: 2021-02-14 22:09:38.324257, Flow: 2.19, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:33:51, Receive Time: 2021-02-14 22:09:48.228966, Flow: 2.1, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:33:52, Receive Time: 2021-02-14 22:09:48.252574, Flow: 2.2, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:33:53, Receive Time: 2021-02-14 22:09:48.266329, Flow: 2.12, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:33:54, Receive Time: 2021-02-14 22:09:48.279737, Flow: 2.11, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:33:55, Receive Time: 2021-02-14 22:09:48.293692, Flow: 2.09, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:33:56, Receive Time: 2021-02-14 22:09:58.235612, Flow: 2.1, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:33:57, Receive Time: 2021-02-14 22:09:58.282603, Flow: 2.5, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:33:58, Receive Time: 2021-02-14 22:09:58.312520, Flow: 2.12, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:33:59, Receive Time: 2021-02-14 22:09:58.330236, Flow: 2.13, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:34:00, Receive Time: 2021-02-14 22:09:58.343304, Flow: 2.19, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:01, Receive Time: 2021-02-14 22:10:08.232108, Flow: 2.3, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:02, Receive Time: 2021-02-14 22:10:08.255856, Flow: 2.5, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:34:03, Receive Time: 2021-02-14 22:10:08.272554, Flow: 2.22, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:34:04, Receive Time: 2021-02-14 22:10:08.284284, Flow: 2.93, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:34:05, Receive Time: 2021-02-14 22:10:08.299145, Flow: 2.29, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:06, Receive Time: 2021-02-14 22:10:18.230700, Flow: 2.6, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:07, Receive Time: 2021-02-14 22:10:18.250408, Flow: 2.5, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:34:08, Receive Time: 2021-02-14 22:10:18.263873, Flow: 2.82, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:34:09, Receive Time: 2021-02-14 22:10:18.278031, Flow: 2.03, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:34:10, Receive Time: 2021-02-14 22:10:18.292537, Flow: 2.39, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:11, Receive Time: 2021-02-14 22:10:28.256315, Flow: 2.3, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:12, Receive Time: 2021-02-14 22:10:28.284225, Flow: 2.6, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:34:13, Receive Time: 2021-02-14 22:10:28.305125, Flow: 2.92, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:34:14, Receive Time: 2021-02-14 22:10:28.321677, Flow: 2.03, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:34:15, Receive Time: 2021-02-14 22:10:28.337945, Flow: 2.31, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:16, Receive Time: 2021-02-14 22:10:48.265520, Flow: 2.2, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:17, Receive Time: 2021-02-14 22:10:48.299425, Flow: 2.7, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:34:18, Receive Time: 2021-02-14 22:10:48.320329, Flow: 2.82, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:34:19, Receive Time: 2021-02-14 22:10:48.337079, Flow: 2.13, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:34:20, Receive Time: 2021-02-14 22:10:48.349570, Flow: 2.32, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:21, Receive Time: 2021-02-14 22:10:58.254492, Flow: 2.1, IMEI: 234697839, Battery: 3.25
Send Time: 2021-02-13 14:34:22, Receive Time: 2021-02-14 22:10:58.280848, Flow: 2.8, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:34:23, Receive Time: 2021-02-14 22:10:58.305152, Flow: 2.89, IMEI: 234697839, Battery: 3.46
Send Time: 2021-02-13 14:34:24, Receive Time: 2021-02-14 22:10:58.323265, Flow: 2.03, IMEI: 234697839, Battery: 3.9
Send Time: 2021-02-13 14:34:25, Receive Time: 2021-02-14 22:10:58.337852, Flow: 2.99, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:33:46, Receive Time: 2021-02-14 22:11:18.256404, Flow: 2.0, IMEI: 234697839, Battery: 0
Send Time: 2021-02-13 14:33:47, Receive Time: 2021-02-14 22:11:18.281769, Flow: 2.5, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:33:48, Receive Time: 2021-02-14 22:11:18.309161, Flow: 2.12, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:33:49, Receive Time: 2021-02-14 22:11:18.336054, Flow: 2.13, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:33:50, Receive Time: 2021-02-14 22:11:18.362067, Flow: 2.19, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:33:51, Receive Time: 2021-02-14 22:11:28.314618, Flow: 2.1, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:33:52, Receive Time: 2021-02-14 22:11:28.344383, Flow: 2.2, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:33:53, Receive Time: 2021-02-14 22:11:28.376854, Flow: 2.12, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:33:54, Receive Time: 2021-02-14 22:11:28.397065, Flow: 2.11, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:33:55, Receive Time: 2021-02-14 22:11:28.411152, Flow: 2.09, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:33:56, Receive Time: 2021-02-14 22:11:38.247363, Flow: 2.1, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:33:57, Receive Time: 2021-02-14 22:11:38.271267, Flow: 2.5, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:33:58, Receive Time: 2021-02-14 22:11:38.292299, Flow: 2.12, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:33:59, Receive Time: 2021-02-14 22:11:38.313775, Flow: 2.13, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:34:00, Receive Time: 2021-02-14 22:11:38.328782, Flow: 2.19, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:01, Receive Time: 2021-02-14 22:11:48.258174, Flow: 2.3, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:02, Receive Time: 2021-02-14 22:11:48.280849, Flow: 2.5, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:34:03, Receive Time: 2021-02-14 22:11:48.297065, Flow: 2.22, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:34:04, Receive Time: 2021-02-14 22:11:48.313693, Flow: 2.93, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:34:05, Receive Time: 2021-02-14 22:11:48.331481, Flow: 2.29, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:06, Receive Time: 2021-02-14 22:11:58.237287, Flow: 2.6, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:07, Receive Time: 2021-02-14 22:11:58.253648, Flow: 2.5, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:34:08, Receive Time: 2021-02-14 22:11:58.269450, Flow: 2.82, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:34:09, Receive Time: 2021-02-14 22:11:58.283941, Flow: 2.03, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:34:10, Receive Time: 2021-02-14 22:11:58.295493, Flow: 2.39, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:11, Receive Time: 2021-02-14 22:12:08.242439, Flow: 2.3, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:12, Receive Time: 2021-02-14 22:12:08.262220, Flow: 2.6, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:34:13, Receive Time: 2021-02-14 22:12:08.275140, Flow: 2.92, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:34:14, Receive Time: 2021-02-14 22:12:08.288835, Flow: 2.03, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:34:15, Receive Time: 2021-02-14 22:12:08.303264, Flow: 2.31, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:16, Receive Time: 2021-02-14 22:12:28.282864, Flow: 2.2, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:17, Receive Time: 2021-02-14 22:12:28.303299, Flow: 2.7, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:34:18, Receive Time: 2021-02-14 22:12:28.322104, Flow: 2.82, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:34:19, Receive Time: 2021-02-14 22:12:28.337016, Flow: 2.13, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:34:20, Receive Time: 2021-02-14 22:12:28.350793, Flow: 2.32, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:21, Receive Time: 2021-02-14 22:12:38.249850, Flow: 2.1, IMEI: 234697839, Battery: 3.25
Send Time: 2021-02-13 14:34:22, Receive Time: 2021-02-14 22:12:38.267328, Flow: 2.8, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:34:23, Receive Time: 2021-02-14 22:12:38.281776, Flow: 2.89, IMEI: 234697839, Battery: 3.46
Send Time: 2021-02-13 14:34:24, Receive Time: 2021-02-14 22:12:38.293115, Flow: 2.03, IMEI: 234697839, Battery: 3.9
Send Time: 2021-02-13 14:34:25, Receive Time: 2021-02-14 22:12:38.308099, Flow: 2.99, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:33:46, Receive Time: 2021-02-14 22:12:58.274214, Flow: 2.0, IMEI: 234697839, Battery: 0
Send Time: 2021-02-13 14:33:47, Receive Time: 2021-02-14 22:12:58.316487, Flow: 2.5, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:33:48, Receive Time: 2021-02-14 22:12:58.347521, Flow: 2.12, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:33:49, Receive Time: 2021-02-14 22:12:58.367388, Flow: 2.13, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:33:50, Receive Time: 2021-02-14 22:12:58.387564, Flow: 2.19, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:33:51, Receive Time: 2021-02-14 22:13:08.248188, Flow: 2.1, IMEI: 234697839, Battery: 0
Send Time: 2021-02-13 14:33:52, Receive Time: 2021-02-14 22:13:08.266476, Flow: 2.2, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:33:53, Receive Time: 2021-02-14 22:13:08.280526, Flow: 2.12, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:33:54, Receive Time: 2021-02-14 22:13:08.292125, Flow: 2.11, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:33:55, Receive Time: 2021-02-14 22:13:08.305936, Flow: 2.09, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:33:56, Receive Time: 2021-02-14 22:13:18.243745, Flow: 2.1, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:33:57, Receive Time: 2021-02-14 22:13:18.274658, Flow: 2.5, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:33:58, Receive Time: 2021-02-14 22:13:18.305575, Flow: 2.12, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:33:59, Receive Time: 2021-02-14 22:13:18.324519, Flow: 2.13, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:34:00, Receive Time: 2021-02-14 22:13:18.341476, Flow: 2.19, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:01, Receive Time: 2021-02-14 22:13:29.323587, Flow: 2.3, IMEI: 234697839, Battery: 0
Send Time: 2021-02-13 14:34:02, Receive Time: 2021-02-14 22:13:29.345876, Flow: 2.5, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:34:03, Receive Time: 2021-02-14 22:13:29.357972, Flow: 2.22, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:34:04, Receive Time: 2021-02-14 22:13:29.372055, Flow: 2.93, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:34:05, Receive Time: 2021-02-14 22:13:29.385433, Flow: 2.29, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:06, Receive Time: 2021-02-14 22:13:39.239915, Flow: 2.6, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:07, Receive Time: 2021-02-14 22:13:39.255029, Flow: 2.5, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:34:08, Receive Time: 2021-02-14 22:13:39.269321, Flow: 2.82, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:34:09, Receive Time: 2021-02-14 22:13:39.282299, Flow: 2.03, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:34:10, Receive Time: 2021-02-14 22:13:39.296563, Flow: 2.39, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:11, Receive Time: 2021-02-14 22:13:49.263043, Flow: 2.3, IMEI: 234697839, Battery: 3.65
Send Time: 2021-02-13 14:34:12, Receive Time: 2021-02-14 22:13:49.285500, Flow: 2.6, IMEI: 234697839, Battery: 3.8
Send Time: 2021-02-13 14:34:13, Receive Time: 2021-02-14 22:13:49.305144, Flow: 2.92, IMEI: 234697839, Battery: 3.76
Send Time: 2021-02-13 14:34:14, Receive Time: 2021-02-14 22:13:49.324047, Flow: 2.03, IMEI: 234697839, Battery: 3.7
Send Time: 2021-02-13 14:34:15, Receive Time: 2021-02-14 22:13:49.338551, Flow: 2.31, IMEI: 234697839, Battery: 3.65
